"year","ubigeo","edu_estimate","lower","upper","modelo","pop_landscan","edu_estimate_prop","lower_prop","upper_prop"
2010,"160704",4818.63576268759,4604.3822597,5038.25280671312,"modelo_fh8_spatial",7396.2,0.651501549807684,0.622533498242341,0.681194776603273
2010,"160705",7579.51629940764,7005.05422849699,8185.12818916878,"modelo_fh8_spatial",11053.1,0.685736698248241,0.633763761161754,0.74052783284045
2010,"160706",5865.64541676855,5558.33503681886,6178.39010186917,"modelo_fh8_spatial",9518.1,0.616262217960365,0.58397527204157,0.64912010820113
2010,"160801",3424.09837000234,3123.33772303264,3744.3473603355,"modelo_fh8_spatial",4293.5,0.797507481076591,0.72745725469492,0.87209674166426
2010,"160802",1515.3737206081,1387.20540268362,1652.49670440761,"modelo_fh8_spatial",2044.1,0.741340306544741,0.678638717618326,0.808422633143003
2010,"160803",2567.15115558925,2370.99645818686,2778.51513701892,"modelo_fh8_spatial",3587.9,0.715502426374551,0.660831254546354,0.774412647236243
2010,"160804",3755.70362043518,3424.76542938275,4110.62394768603,"modelo_fh8_spatial",5174.1,0.72586606761276,0.661905535142876,0.794461635392827
2011,"160101",145185.937171852,139326.733246161,151218.414051809,"modelo_fh8_spatial",172654.7,0.840903474807533,0.806967509405544,0.875843021080858
2011,"160102",4255.04763590406,3946.43431270909,4577.89427937037,"modelo_fh8_spatial",5957.4,0.714245750814796,0.662442393109257,0.768438291766605
2011,"160103",3751.41851376712,3590.82267333579,3916.73642010216,"modelo_fh8_spatial",5142,0.729564082801851,0.698331908466704,0.761714589673699
2011,"160104",1972.64931092209,1890.71545400109,2056.82471657739,"modelo_fh8_spatial",2702.9,0.729826967672533,0.699513653483698,0.760969594353246
2011,"160105",1967.6537443792,1882.18500672301,2055.30762239135,"modelo_fh8_spatial",2744.6,0.716918219186474,0.685777529229401,0.748855069005082
2011,"160106",1987.53685573761,1903.78326794544,2074.77157210142,"modelo_fh8_spatial",2714.9,0.73208473819942,0.701235134975668,0.764216572286794
2011,"160107",5692.58629405989,5440.90673135483,5955.94829233608,"modelo_fh8_spatial",8090.7,0.703596264113104,0.672488997411204,0.736147464661411
2011,"160108",49969.3789346838,48096.467355039,51892.3134040857,"modelo_fh8_spatial",61684.7,0.810077360101999,0.779714699999174,0.841250965054311
2011,"160110",1765.74363885845,1658.57631936165,1880.35718448172,"modelo_fh8_spatial",2515.2,0.702029118502884,0.65942124656554,0.747597481107556
2011,"160112",21548.8860718581,20739.9454099256,22374.5740814922,"modelo_fh8_spatial",27362.2,0.787542159324109,0.757977991898518,0.817718388195839
2011,"160113",98005.8234448829,94275.8457835678,101829.152407118,"modelo_fh8_spatial",123679,0.792420891540867,0.762262354834433,0.823334215243642
2011,"160201",58656.9946648695,56431.4004705755,60939.6480477681,"modelo_fh8_spatial",75129.3,0.78074725393248,0.751123735620796,0.811130252082318
2011,"160202",1530.47984859362,1462.77942920333,1600.00788662581,"modelo_fh8_spatial",2402.9,0.63693031278606,0.608755848850692,0.665865365444175
2011,"160205",3583.24521030954,3369.70912176758,3806.65027287271,"modelo_fh8_spatial",5245.5,0.683108418703563,0.642399985085803,0.725698269540122
2011,"160206",9942.44067075944,9555.48923455037,10345.9931289015,"modelo_fh8_spatial",13134.9,0.756948333886017,0.72748854079973,0.787672013407141
2011,"160210",1529.23697669016,1444.474802058,1615.5051874068,"modelo_fh8_spatial",2225.7,0.687081357186573,0.648997979088828,0.725841392553714
2011,"160211",3187.77487609381,3019.93549279961,3358.26329029675,"modelo_fh8_spatial",4575,0.696781393681706,0.660095189682976,0.73404662082989
2011,"160301",12528.0269973631,12051.177610949,13018.2232737044,"modelo_fh8_spatial",16577.4,0.755729306004748,0.726964277326299,0.785299460331799
2011,"160302",4031.62616471587,3828.89510063578,4238.76495381423,"modelo_fh8_spatial",5644.9,0.714206835323189,0.678292813094258,0.750901690696776
2011,"160303",6971.35435152559,6610.22175874072,7336.062332177,"modelo_fh8_spatial",9895.7,0.704483194875106,0.66798930431811,0.741338392653072
2011,"160304",14923.5640397159,14248.0548647896,15621.5314504984,"modelo_fh8_spatial",21488.2,0.694500425336507,0.663064140541766,0.726981852854049
2011,"160305",4456.79833805198,4205.1193947474,4731.23309335205,"modelo_fh8_spatial",6443.8,0.691641320036621,0.652583785149663,0.734230282341483
2011,"160401",8769.6872861128,8410.03972769135,9136.04138410733,"modelo_fh8_spatial",12120.9,0.723517831688472,0.693846144072746,0.753742823066549
2011,"160402",9388.60288724503,8950.15471187129,9851.4348311955,"modelo_fh8_spatial",12627.2,0.743522149585421,0.708799631895534,0.78017571838535
2011,"160403",9207.62265802297,8776.52877659671,9654.81978509289,"modelo_fh8_spatial",12142,0.758328336190329,0.722823980941913,0.795158934697158
2011,"160404",10478.9862058456,10013.1626638666,10953.7917216169,"modelo_fh8_spatial",14648.7,0.715352639199768,0.683552988583735,0.747765448238879
2011,"160501",13424.4922931659,12910.8114981993,13945.3763331394,"modelo_fh8_spatial",17845.1,0.752278905311032,0.723493367826423,0.781468096740245
2011,"160502",2646.66281681362,2454.50869805766,2847.23491582431,"modelo_fh8_spatial",3651.1,0.724894639098799,0.672265535881695,0.779829343437406
2011,"160503",1044.25769676971,961.479403417325,1131.96628604516,"modelo_fh8_spatial",1397.5,0.747232698940759,0.68799957310721,0.809993764611924
2011,"160504",3154.35913088831,3017.50445177822,3296.97382278488,"modelo_fh8_spatial",4302.5,0.733145643437143,0.701337467002492,0.766292579380565
2011,"160505",4000.44189898416,3801.54605546565,4200.83184587952,"modelo_fh8_spatial",5622,0.711569174490246,0.676191045084605,0.747213064012721
2011,"160506",1773.83288487766,1663.96231442264,1894.80565433969,"modelo_fh8_spatial",2407.9,0.736672156184917,0.691042947972358,0.786912103633743
2011,"160507",1016.31974080122,964.50973116711,1071.77301702943,"modelo_fh8_spatial",1362.5,0.745922745542177,0.707897050397879,0.786622397819763
2011,"160508",1100.40522396259,997.46536726783,1211.07954340902,"modelo_fh8_spatial",1547.9,0.710902011733695,0.644399100244092,0.78240166897669
2011,"160509",850.63343194178,780.470732571702,925.652152054368,"modelo_fh8_spatial",1165.1,0.730094783230435,0.669874459335424,0.794483007513834
2011,"160510",4347.80598616107,3987.94431223861,4727.344910728,"modelo_fh8_spatial",5942.3,0.731670562940456,0.671111238449525,0.795541273703449
2011,"160511",3295.56439071208,3069.38342519928,3533.84573035373,"modelo_fh8_spatial",4599.1,0.71656723939729,0.667387842229846,0.768377667446615
2011,"160601",21542.6217700538,20729.8104293093,22380.0943968577,"modelo_fh8_spatial",27542.9,0.782147913620345,0.752637174346538,0.812554030144166
2011,"160602",764.744205659385,693.011396812239,841.717289886716,"modelo_fh8_spatial",991.8,0.771066954687825,0.698741073615889,0.848676436667388
2011,"160603",3938.70860038768,3735.33868059665,4149.48800557268,"modelo_fh8_spatial",5348.5,0.736413686152693,0.698389956174003,0.775822755085105
2011,"160604",3898.79758453429,3704.70538383265,4102.2214007847,"modelo_fh8_spatial",5172.4,0.753769543062077,0.716244950860848,0.793098252413715
2011,"160605",11411.7475623544,10931.6644224649,11904.5616032236,"modelo_fh8_spatial",15574,0.732743518836165,0.701917582025484,0.764386901452652
2011,"160606",4758.15463036533,4544.6265177041,4981.94354651175,"modelo_fh8_spatial",6048.4,0.786679887303308,0.751376647990229,0.823679575840181
2011,"160701",7617.26583366294,7297.43278203929,7950.54793155875,"modelo_fh8_spatial",10100.5,0.754147401976431,0.722482330779594,0.787143995996114
2011,"160702",2097.0758088033,1989.4132907429,2210.11078879833,"modelo_fh8_spatial",3106,0.675169288088634,0.640506532756889,0.711561747842346
2011,"160703",6586.9809812802,6292.1436716839,6888.76292491542,"modelo_fh8_spatial",9633,0.683793312704266,0.653186304545199,0.715121242075721
2011,"160704",4056.30292153869,3882.8660278331,4234.9355069053,"modelo_fh8_spatial",6199.9,0.654252959166872,0.626278815437845,0.683065131196519
2011,"160705",6351.05676457024,5875.57723118943,6854.05883287128,"modelo_fh8_spatial",9223.3,0.688588332220598,0.637036335280153,0.743124351682292
2011,"160706",4877.71847339025,4630.19771924052,5130.37108000768,"modelo_fh8_spatial",7881.5,0.618881998780721,0.587476713727149,0.650938410202079
2011,"160801",3000.39537993136,2739.48110458555,3278.50018748242,"modelo_fh8_spatial",3747.1,0.800724661720094,0.731093673663779,0.874943339511202
2011,"160802",1454.70484342494,1332.98736768721,1585.29613831346,"modelo_fh8_spatial",1954,0.744475354874584,0.682183913862444,0.811308156762262
2011,"160803",2463.64266694384,2277.80028039427,2664.39356147575,"modelo_fh8_spatial",3429.2,0.718430732224378,0.664236638397956,0.776972343834057
2011,"160804",3264.80528711835,2979.9725314439,3571.03431755447,"modelo_fh8_spatial",4478.9,0.728930158547489,0.665335803756256,0.797301640481919
2012,"160101",153189.80701944,147099.315576952,159462.50420718,"modelo_fh8_spatial",181439.5,0.8443024094502,0.810734793564534,0.878874248480513
2012,"160102",3040.11761388613,2821.32522633703,3269.46239937917,"modelo_fh8_spatial",4239.3,0.717127264851774,0.665516766055017,0.771226947698716
2012,"160103",2418.03117444493,2315.19044347903,2523.99849780733,"modelo_fh8_spatial",3301.3,0.732448179336907,0.701296593305373,0.764546844518018
2012,"160104",1349.72742559863,1294.1556148824,1406.8888910914,"modelo_fh8_spatial",1842.1,0.732711267357162,0.702543626775094,0.763741865854949
2012,"160105",924.104924430845,884.807885274867,964.46952126605,"modelo_fh8_spatial",1284,0.719707885070752,0.689102714388525,0.751144486967329
2012,"160106",871.723944208773,835.998835462479,909.015241875105,"modelo_fh8_spatial",1186.4,0.734763944882648,0.704651749378354,0.766196259166474
2012,"160107",2859.57337968459,2733.83048081339,2991.44214672198,"modelo_fh8_spatial",4047.5,0.706503614498973,0.675436808107075,0.739083915187641
2012,"160108",50613.8331903036,48744.7154209556,52536.056659766,"modelo_fh8_spatial",62229.1,0.81334670098561,0.783310628322691,0.844236163784564
2012,"160110",1022.13486156974,960.671909186648,1087.95734049223,"modelo_fh8_spatial",1449.7,0.705066470007407,0.662669455188417,0.750470677031269
2012,"160112",23711.6537911151,22835.7343606136,24607.193901212,"modelo_fh8_spatial",29986.8,0.790736383712671,0.761526216889217,0.820600861085945
2012,"160113",105081.191367755,101145.08052831,109121.161871818,"modelo_fh8_spatial",132073.9,0.795624202569583,0.76582186585169,0.826212914677449
2012,"160201",61661.9708717185,59367.1812937595,64019.6012359976,"modelo_fh8_spatial",78659.7,0.783908035140212,0.754734397585543,0.813880566999335
2012,"160202",1145.94273837722,1095.96614705152,1197.28820043021,"modelo_fh8_spatial",1792.5,0.639298598815742,0.611417655258869,0.667943208050328
2012,"160205",3210.20449657977,3022.76316374406,3406.28851611652,"modelo_fh8_spatial",4681,0.68579459444131,0.645751583794928,0.727683938499578
2012,"160206",9838.21893306664,9462.0609380315,10231.6242342698,"modelo_fh8_spatial",12945.1,0.759995591618963,0.730937647297548,0.790385878384083
2012,"160210",1299.51050482858,1228.52395750807,1371.79427230585,"modelo_fh8_spatial",1884,0.689761414452539,0.65208277999367,0.728128594642169
2012,"160211",2896.99551195487,2748.59100358533,3047.90382759341,"modelo_fh8_spatial",4140.7,0.699639073575694,0.663798633947238,0.7360841953277
2012,"160301",13289.584801717,12799.7599031678,13794.3324778277,"modelo_fh8_spatial",17513.7,0.758810805353353,0.730842706176754,0.787630967632634
2012,"160302",2533.46984651342,2405.38966759817,2664.42401738671,"modelo_fh8_spatial",3532.7,0.717148313333547,0.680892707447044,0.754217458993606
2012,"160303",5798.52152801485,5500.87121815472,6099.72033225275,"modelo_fh8_spatial",8198.1,0.707300658447061,0.670993427520367,0.744040732883564
2012,"160304",18094.4473411162,17297.4555873827,18919.0674026221,"modelo_fh8_spatial",25948.6,0.697318828033736,0.666604579336948,0.729097808846029
2012,"160305",4094.98510466796,3864.34932424175,4347.02816791516,"modelo_fh8_spatial",5897.3,0.694383040487674,0.655274333040841,0.73712176214796
2012,"160401",11260.4422787326,10808.8848054061,11720.7813441247,"modelo_fh8_spatial",15501.2,0.726423907744727,0.697293422793468,0.756120903163932
2012,"160402",8827.76295388323,8425.10571300944,9253.84969992002,"modelo_fh8_spatial",11825.4,0.74650861314486,0.712458412654916,0.7825401001167
2012,"160403",7476.1690423442,7125.48026649697,7839.88668454271,"modelo_fh8_spatial",9819.2,0.761382703513952,0.725668106006291,0.798424177585008
2012,"160404",11118.1104681481,10636.4806062839,11609.6288933603,"modelo_fh8_spatial",15479.5,0.718247389653935,0.68713334450621,0.75000025151719
2012,"160501",17819.5356442735,17154.0801905893,18494.7004591501,"modelo_fh8_spatial",23591.6,0.7553339173381,0.727126612463303,0.783952782310232
2012,"160502",1422.20374156775,1319.70549145061,1529.42509902243,"modelo_fh8_spatial",1954.4,0.727693277511129,0.675248409461016,0.782554798926746
2012,"160503",1244.97549736606,1146.69888701926,1349.36540877681,"modelo_fh8_spatial",1659.6,0.75016600226926,0.690948955784081,0.813066647852983
2012,"160504",3115.58726324287,2980.89127617593,3256.0850914724,"modelo_fh8_spatial",4232.2,0.736162578149158,0.704336107975978,0.769359928990218
2012,"160505",3322.15379754569,3159.81843885265,3485.86781526044,"modelo_fh8_spatial",4650.5,0.714364863465367,0.67945778708798,0.749568393777108
2012,"160506",867.566046053418,814.595760461393,926.031918747527,"modelo_fh8_spatial",1172.8,0.73973912521608,0.694573465604871,0.789590653775176
2012,"160507",605.359596486448,575.094714644272,637.835728652186,"modelo_fh8_spatial",807.7,0.749485695786119,0.712015246557227,0.789693857437398
2012,"160508",763.69228875109,692.41597173,840.464565897535,"modelo_fh8_spatial",1069.6,0.713998026132283,0.647359734227748,0.785774650240777
2012,"160509",785.894042402531,721.271382086783,855.129253385423,"modelo_fh8_spatial",1072.4,0.732836667663681,0.672576820297261,0.797397662612293
2012,"160510",4377.74851432904,4021.79711840129,4753.07622749188,"modelo_fh8_spatial",5959.4,0.734595515375548,0.67486611377006,0.797576304240676
2012,"160511",3358.51666355443,3129.52064448197,3599.6004175951,"modelo_fh8_spatial",4668.1,0.719461164832466,0.670405656365967,0.771106106894689
2012,"160601",23760.2532585853,22875.3957995731,24673.2602363404,"modelo_fh8_spatial",30255.9,0.78530974978716,0.756063967674839,0.815485913039784
2012,"160602",789.51127278786,715.583998531097,868.997586050594,"modelo_fh8_spatial",1020.5,0.773651418704419,0.701209209731599,0.851540995639975
2012,"160603",3919.12931363199,3718.75907843147,4126.93285680392,"modelo_fh8_spatial",5299.7,0.739500219565635,0.701692374744131,0.778710654717045
2012,"160604",2985.15479454583,2834.96506265262,3142.92747561218,"modelo_fh8_spatial",3944.3,0.756827521878618,0.718749857427838,0.79682769454965
2012,"160605",11182.0201724046,10714.013822881,11662.9278196129,"modelo_fh8_spatial",15198.9,0.735712464218111,0.70492034442499,0.767353415024303
2012,"160606",5132.88125169383,4902.24300963367,5374.96362295052,"modelo_fh8_spatial",6497.8,0.789941403504853,0.754446583402639,0.82719745497715
2012,"160701",7596.4894794869,7288.56064104415,7918.33876512502,"modelo_fh8_spatial",10031.7,0.757248470297846,0.726552891438554,0.789331695039228
2012,"160702",1450.69187099091,1377.58486716925,1527.51344998112,"modelo_fh8_spatial",2139.5,0.678051820981961,0.64388168598703,0.713958144417442
2012,"160703",9950.19395950531,9516.60444134344,10394.5649812132,"modelo_fh8_spatial",14492.7,0.686565923499783,0.656648136050801,0.717227637445967
2012,"160704",3539.94880274969,3391.54300012185,3692.83082438177,"modelo_fh8_spatial",5389.3,0.656847605950623,0.629310485614431,0.685215301501452
2012,"160705",5811.13511467735,5379.84908017661,6268.62200624308,"modelo_fh8_spatial",8404.7,0.691414936247261,0.640100072599451,0.745847205283125
2012,"160706",3611.21833467808,3431.89394776633,3794.18806939125,"modelo_fh8_spatial",5811.5,0.621391780896169,0.590534964770941,0.652875861548868
2012,"160801",1509.87155508826,1379.29837284168,1649.15204823125,"modelo_fh8_spatial",1878.5,0.803764469038199,0.734255189162458,0.877908995598216
2012,"160802",663.766116058599,608.472002975666,723.238159739634,"modelo_fh8_spatial",888,0.747484364930855,0.685216219567192,0.814457387094183
2012,"160803",1587.02677766096,1468.01527936491,1715.93612586271,"modelo_fh8_spatial",2199.8,0.721441393608946,0.667340339742209,0.780041879199341
2012,"160804",1450.53983532416,1324.7443691696,1586.05272323733,"modelo_fh8_spatial",1981.6,0.732004357753412,0.668522592435204,0.800389949150854
2013,"160101",164979.828512434,158449.596974448,171741.831090159,"modelo_fh8_spatial",194034.1,0.850262033902463,0.81660696225276,0.885111591674655
2013,"160102",4710.47349160422,4372.31650158578,5066.88950502014,"modelo_fh8_spatial",6522.4,0.722199419171505,0.670353934377803,0.776844337210251
2013,"160103",3459.73974152658,3314.77419783075,3610.1047983638,"modelo_fh8_spatial",4689.7,0.737731569509047,0.706820094639476,0.76979440014581
2013,"160104",2871.26683726651,2754.02130741973,2992.87684255658,"modelo_fh8_spatial",3891,0.737925170204705,0.707792677311675,0.769179347868564
2013,"160105",2006.9310827182,1923.24009526517,2093.44722791719,"modelo_fh8_spatial",2769,0.724785511996461,0.694561247838633,0.756030057030404
2013,"160106",2789.08046917658,2675.60117432353,2908.35288139241,"modelo_fh8_spatial",3768.5,0.740103613951593,0.709991024100712,0.771753451344674
2013,"160107",6239.08384856401,5961.49862318313,6532.77651098385,"modelo_fh8_spatial",8770.1,0.711403957601853,0.679752639443464,0.744891906703898
2013,"160108",86895.9784448783,83696.0888414805,90218.228189642,"modelo_fh8_spatial",106087.6,0.819096467870687,0.788933757022315,0.850412566498271
2013,"160110",1954.34419562766,1837.3972197611,2079.83204200521,"modelo_fh8_spatial",2753.4,0.709793054270233,0.667319394116764,0.755368650397767
2013,"160112",23312.9440676353,22456.6586834189,24196.8346995986,"modelo_fh8_spatial",29276.1,0.79631317243879,0.767064557212841,0.826504715436775
2013,"160113",99926.2740281172,96195.2227194177,103788.604778075,"modelo_fh8_spatial",124713.9,0.801244079674496,0.771327195440266,0.832213608732263
2013,"160201",50337.1754403764,48471.4485229773,52269.779039735,"modelo_fh8_spatial",63763.2,0.78943929163493,0.76017904564039,0.81974836645173
2013,"160202",1471.5132172954,1408.50458168012,1536.55687158065,"modelo_fh8_spatial",2285.3,0.643903740119634,0.616332464744287,0.672365497562967
2013,"160205",3774.991552006,3556.63908987998,4003.3118967064,"modelo_fh8_spatial",5465.9,0.690644093745953,0.650695967705224,0.732415868696172
2013,"160206",13646.5831316438,13122.477684907,14199.1622404918,"modelo_fh8_spatial",17830.5,0.765350558405195,0.735956797897254,0.796341226577595
2013,"160210",1535.826728116,1452.57804172746,1620.95219258604,"modelo_fh8_spatial",2210.8,0.694692748378869,0.657037290450271,0.733197119859797
2013,"160211",3514.17420932153,3335.57283583485,3696.1424075512,"modelo_fh8_spatial",4988.2,0.704497455860137,0.668692681896245,0.740977187673149
2013,"160301",12607.8294721535,12145.7379379367,13088.7990130822,"modelo_fh8_spatial",16499.4,0.764138663960718,0.736132098011847,0.793289393134431
2013,"160302",4109.77597332149,3901.99634242609,4323.49047557123,"modelo_fh8_spatial",5691.2,0.722128193231917,0.685619261742003,0.759679940183306
2013,"160303",7788.31165349348,7391.87654985471,8191.70254070412,"modelo_fh8_spatial",10933.7,0.712321689226289,0.676063596939253,0.749215959895015
2013,"160304",14699.9039607827,14048.8444544776,15377.0715126136,"modelo_fh8_spatial",20933.3,0.702225829696352,0.671124211398948,0.734574649606779
2013,"160305",4663.09473302162,4400.72570354315,4951.45685481994,"modelo_fh8_spatial",6667.8,0.699345321248631,0.659996656099935,0.74259228753411
2013,"160401",8911.17538707578,8555.39847680872,9276.19955836361,"modelo_fh8_spatial",12181.1,0.73155752658428,0.702350237401279,0.761523964039669
2013,"160402",9746.47239767224,9299.730968647,10222.9215610481,"modelo_fh8_spatial",12964,0.751810582973792,0.717350429546976,0.788562292583158
2013,"160403",9612.29352500421,9163.06498943681,10080.4886889775,"modelo_fh8_spatial",12535.7,0.76679351970805,0.7309575842942,0.804142464240328
2013,"160404",10364.8339193512,9917.93357137784,10823.4987908292,"modelo_fh8_spatial",14330.5,0.723270920020322,0.69208566144781,0.755277121581882
2013,"160501",13816.5426049559,13304.0865381111,14341.0526600274,"modelo_fh8_spatial",18163.5,0.760676224568825,0.732462715782262,0.789553371323113
2013,"160502",2451.08936481414,2275.17440681307,2636.03060277978,"modelo_fh8_spatial",3344.4,0.732893602683333,0.680293746804531,0.788192382125279
2013,"160503",1150.29453378942,1059.69219414753,1246.91371697049,"modelo_fh8_spatial",1523.1,0.755232442905534,0.695746959587372,0.818668319198012
2013,"160504",4192.58180766069,4013.4519191661,4380.54751492436,"modelo_fh8_spatial",5655.3,0.741354447626243,0.709679755126359,0.774591536244649
2013,"160505",4088.7948985774,3893.66231894665,4286.47557608233,"modelo_fh8_spatial",5682.7,0.719516233230225,0.685178228473551,0.754302633621752
2013,"160506",2352.2197033008,2207.62102005079,2512.76569055509,"modelo_fh8_spatial",3157.6,0.744939100361286,0.699145243238785,0.795783408460569
